TIMESTAMP_START,TIMESTAMP_END,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,P,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,ALB,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,SWC_2_1_1,SWC_2_2_1,SWC_2_3_1,SWC_2_4_1,SWC_2_5_1,SWC_3_1_1,SWC_3_2_1,SWC_3_3_1,SWC_3_4_1,SWC_3_5_1,SWC_4_1_1,SWC_5_1_1,SWC_6_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,D_SNOW,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,WD
2.02207E+11,2.02207E+11,-4.94,155.04268,234.45418,94.1001,134.9852,6.63032,405.04303,9.29283,89.55139,-9999,-9999,24.16758,20.94,-9999,31.27667,0,1477.66667,726.36667,76.60667,334.16667,468.63333,515.33333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.2,9.1,8.4,20.17,18.2,16.33,15.72,15.35,13.11,-9999,-9999,-9999,-9999,-9999,5.655,114.4
2.02207E+11,2.02207E+11,-4.66,220.40868,304.33738,107.4969,121.7815,5.99583,403.95903,9.104,89.50856,-9999,-9999,25.4662,21.96333,-9999,29.50333,0,1615.33333,791.86667,80.96667,341.56667,482.23333,570.13333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.9,9.1,8.4,20.16,18.2,16.35,15.62,15.14,12.93,-9999,-9999,-9999,-9999,-9999,4.58733,153.53333
2.02207E+11,2.02207E+11,-3.9,141.68347,259.28285,115.5675,124.7091,5.99386,404.03595,8.35611,89.48087,-9999,-9999,26.16755,23.01333,-9999,27.47667,0,1734.33333,850.66667,86.2,345.76667,493.7,616.53333,10.134,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.8,9,8.4,21.31,18.69,16.58,15.73,15.16,12.98,-9999,-9999,-9999,-9999,-9999,5.38833,118.23333
2.02207E+11,2.02207E+11,-4.29,200.16865,332.60971,119.9585,124.538,5.59268,403.83331,8.39772,89.4399,-9999,-9999,27.2592,23.73333,-9999,24.94667,0,1830,898.66667,90.83333,347.86667,503.03333,653,10.107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.8,9,8.4,22.63,19.48,16.91,15.84,15.2,13.04,-9999,-9999,-9999,-9999,-9999,6.64467,92.04667
2.02207E+11,2.02207E+11,-5.13,187.88643,311.26659,123.4078,128.372,5.99128,403.94005,8.35196,89.39958,-9999,-9999,28.05795,24.31667,-9999,23.45667,0,1890.66667,928,93.86667,351.53333,511.7,674.26667,10.116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.8,9.1,8.4,22.34,19.63,17.12,15.91,15.2,13.05,-9999,-9999,-9999,-9999,-9999,5.354,127.13333
2.02207E+11,2.02207E+11,-2.58,133.86284,276.42559,122.5453,119.3234,5.99062,404.38051,8.34181,89.35011,-9999,-9999,28.79597,25.23667,-9999,22.34667,0,1940.33333,954,96.06667,355.3,521,692,10.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.7,9.2,8.4,23.08,20.01,17.36,15.99,15.2,13.08,-9999,-9999,-9999,-9999,-9999,6.476,116.81667
2.02207E+11,2.02207E+11,-2.13,181.94537,328.34713,117.1574,112.4951,5.99008,404.8367,8.51035,89.31829,-9999,-9999,29.47321,25.81333,-9999,21.34333,0,1957.66667,962.33333,97.2,358.83333,526.23333,697.6,10.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.7,9.3,8.4,30.48,23.44,18.06,16.13,15.22,13.13,-9999,-9999,-9999,-9999,-9999,6.84333,117.7
2.02207E+11,2.02207E+11,-3.07,181.02865,317.2369,115.2331,97.44946,5.98935,404.62074,8.56956,89.26789,-9999,-9999,30.03698,26.34333,-9999,20.67333,0,1948,957.33333,96.96667,361.23333,530.23333,691.46667,10.129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.6,9.3,8.4,36.41,27.61,19.27,16.26,15.23,13.17,-9999,-9999,-9999,-9999,-9999,6.734,118.1
2.02207E+11,2.02207E+11,-3.21,160.85028,293.78159,120.819,99.76528,5.98923,404.61525,8.71299,89.22231,-9999,-9999,30.14127,26.83,-9999,20.54667,0,1920.66667,941.33333,94.5,364.16667,533.03333,678.16667,10.039,9.59,14.8,15.475,15.185,14.435,10.93,18.375,17.02,18.99,18.895,-9999,-9999,-9999,-9999,-9999,5.6,9.3,8.3,34.49,28.12,20.32,16.4,15.22,13.16,-9999,-9999,-9999,-9999,-9999,5.73033,108.56667
2.02207E+11,2.02207E+11,-1.72,161.41068,258.62892,118.8737,98.26554,5.98923,404.34529,8.69651,89.1807,-9999,-9999,30.86761,27.02667,-9999,20.44667,0,1862.66667,910,90.53333,365.43333,531.56667,653.13333,9.949,9.63,14.78667,15.46,15.17333,14.42333,10.93,18.36667,17.00333,18.98333,18.88,-9999,-9999,-9999,-9999,-9999,5.6,9.4,8.3,29.23,25.89,20.78,16.64,15.21,13.16,-9999,-9999,-9999,-9999,-9999,7.73633,126.36667
2.02207E+11,2.02207E+11,-1.81,139.62932,202.83184,112.9318,96.52724,5.98923,403.96103,8.37859,89.13827,-9999,-9999,31.20335,27.60667,-9999,20.10667,0,1766.33333,860.33333,86.83333,366.03333,529.33333,610.16667,10.093,9.65,14.77333,15.44333,15.15667,14.41667,10.91333,18.35667,16.98333,18.96333,18.87333,-9999,-9999,-9999,-9999,-9999,5.6,9.4,8.2,28.08,25.02,20.96,16.93,15.21,13.17,-9999,-9999,-9999,-9999,-9999,7.88067,92.77333
2.02207E+11,2.02207E+11,-1.72,122.21838,164.67981,96.30858,78.66697,5.98923,403.97675,8.36871,89.11158,-9999,-9999,31.26209,28.07667,-9999,18.70333,0,1613.33333,783.63333,79.20667,367.36667,527.26667,544.36667,10.108,9.64333,14.76333,15.43333,15.14333,14.40667,10.89333,18.34,16.96667,18.94333,18.86,-9999,-9999,-9999,-9999,-9999,5.6,9.3,8.2,27.45,24.62,21.03,17.23,15.21,13.18,-9999,-9999,-9999,-9999,-9999,5.42233,96
2.02207E+11,2.02207E+11,-1.58,124.59054,138.3519,63.13287,-20.38252,5.98923,404.22006,8.39443,89.0872,-9999,-9999,31.23669,28.13,-9999,18.08333,0,1473.33333,712,71.56667,366.23333,521.16667,485.5,10.052,9.64333,14.75333,15.42333,15.13333,14.39667,10.85333,18.32333,16.95333,18.92667,18.85333,-9999,-9999,-9999,-9999,-9999,5.6,9.3,8.3,27.34,24.39,21.05,17.51,15.2,13.18,-9999,-9999,-9999,-9999,-9999,5.61067,81.01667
2.02207E+11,2.02207E+11,-1.87,171.77308,176.1819,55.06884,-53.30812,6.38851,404.2879,8.57658,89.05109,-9999,-9999,31.58855,28.29333,-9999,17.87333,0,1246.66667,597.93333,59.89333,364.53333,512.66667,389.86667,10.006,9.64667,14.74333,15.40667,15.12333,14.38667,10.81333,18.31333,16.93667,18.91333,18.85,-9999,-9999,-9999,-9999,-9999,5.8,9.3,8.3,29.27,25.17,21.2,17.74,15.22,13.21,-9999,-9999,-9999,-9999,-9999,5.01667,64.26333
2.02207E+11,2.02207E+11,-1.05,102.53603,96.80726,49.51598,-30.9487,6.98743,404.10144,8.90005,89.02538,-9999,-9999,31.51015,28.6,-9999,17.8,0,1268.33333,607.2,61.03667,366.06667,510.7,401.53333,10.046,9.64667,14.73333,15.39667,15.10667,14.38,10.76,18.29667,16.92333,18.9,18.84,-9999,-9999,-9999,-9999,-9999,5.7,9.3,8.2,32.55,26.81,21.56,17.92,15.23,13.21,-9999,-9999,-9999,-9999,-9999,6.66733,49.84333
2.02207E+11,2.02207E+11,-0.98,96.57959,58.51443,39.50668,-24.19998,6.98743,404.11055,9.17729,89.0005,-9999,-9999,30.96732,28.81667,-9999,18.24333,0,1062.66667,503.86667,49.87,365.16667,503.23333,315.9,9.901,9.64667,14.71667,15.38333,15.09667,14.37,10.7,18.28333,16.91333,18.89333,18.84,-9999,-9999,-9999,-9999,-9999,5.7,9.3,8.2,33.82,28.17,22.11,18.15,15.29,13.25,-9999,-9999,-9999,-9999,-9999,5.88233,21.54
2.02207E+11,2.02207E+11,0.19,115.79907,29.14378,26.56368,-21.0316,6.2559,404.61544,8.78442,88.97974,-9999,-9999,30.66038,28.63333,-9999,18.58667,0,869,409.86667,41.28,363.2,493.7,238.1,-9999,9.63667,14.70667,15.37333,15.08333,14.36,10.64333,18.27333,16.90333,18.89,18.83333,-9999,-9999,-9999,-9999,-9999,5.9,9.2,8.2,28.56,26.03,22.12,18.32,15.31,13.23,-9999,-9999,-9999,-9999,-9999,7.286,53.25667
2.02207E+11,2.02207E+11,1.2,75.88713,2.77479,11.42594,-18.06779,6.68909,405.26848,9.28006,88.98136,-9999,-9999,29.78737,28.56333,-9999,18.46667,0,675.26667,316.4,32.63333,361.03333,484.16667,160.56667,-9999,9.61667,14.7,15.36333,15.07333,14.36,10.59333,18.26333,16.89,18.88333,18.83,-9999,-9999,-9999,-9999,-9999,6,9.3,8.3,26.63,24.74,21.95,18.48,15.31,13.22,-9999,-9999,-9999,-9999,-9999,5.21233,40.86333
2.02207E+11,2.02207E+11,0.62,54.57894,-23.38267,-7.60565,-21.68166,6.05687,405.99877,9.4712,88.99208,-9999,-9999,28.62522,28.13,-9999,19.52667,0,487.96667,224.86667,26.49333,358.16667,473.8,82.76,-9999,9.56333,14.69,15.35667,15.06,14.35333,10.55,18.24333,16.88,18.88,18.82667,-9999,-9999,-9999,-9999,-9999,6,9.4,8.3,25.42,23.92,21.76,18.64,15.34,13.23,-9999,-9999,-9999,-9999,-9999,6.00867,41.68333
2.02207E+11,2.02207E+11,1.41,25.33338,-24.51002,-12.38313,-24.5831,5.9912,407.60503,9.83288,89.00698,-9999,-9999,27.47193,27.30333,-9999,21.05333,0,306.96667,138.53333,21.79333,354.46667,464.16667,7.03733,-9999,9.52,14.68667,15.35,15.05667,14.35,10.51,18.23333,16.87333,18.87333,18.82,-9999,-9999,-9999,-9999,-9999,6,9.4,8.3,24.52,23.3,21.58,18.81,15.4,13.26,-9999,-9999,-9999,-9999,-9999,6.483,47.89667
2.02207E+11,2.02207E+11,-2.87,-3.13611,7.43289,-18.15383,-33.48888,5.55961,416.31512,10.54013,89.03186,-9999,-9999,25.10264,26.31667,-9999,22.88333,0,138.3,62.96333,14.62333,351.53333,452.76667,-52.89,-9999,9.48333,14.68,15.35,15.05,14.35,10.48,18.22333,16.87,18.87,18.82,-9999,-9999,-9999,-9999,-9999,6.1,9.5,8.4,23.21,22.53,21.33,18.92,15.45,13.27,-9999,-9999,-9999,-9999,-9999,4.80333,49.97
2.02207E+11,2.02207E+11,-9999,-12.38968,21.83508,-21.90875,-38.50878,4.79477,424.31436,10.94419,89.07223,-9999,-9999,22.45406,24.70333,-9999,26.23,0,35.84333,10.25,3.71433,347.13333,438.43333,-84.75667,-9999,9.42667,14.67333,15.35333,15.05,14.35,10.45,18.21,16.87,18.87,18.82,-9999,-9999,-9999,-9999,-9999,6.2,9.6,8.4,21.69,21.64,21.04,18.99,15.49,13.27,-9999,-9999,-9999,-9999,-9999,3.048,146.17
2.02207E+11,2.02207E+11,3.17,3.2273,-17.19291,-25.02924,-40.83768,3.73012,450.24067,11.89504,89.12033,-9999,-9999,19.8807,22.05667,-9999,33.39667,0,3.732,0,0,341.73333,422.1,-80.38333,-9999,9.37333,14.67,15.36,15.05667,14.35,10.42333,18.19333,16.86,18.87,18.82,-9999,-9999,-9999,-9999,-9999,6.2,9.7,8.4,20.21,20.71,20.71,19.03,15.56,13.29,-9999,-9999,-9999,-9999,-9999,1.702,286.4
2.02207E+11,2.02207E+11,-9999,14.46747,-37.1982,-26.48732,-40.26775,2.73167,456.79228,11.89399,89.14143,-9999,-9999,18.97864,19.56333,-9999,41.79,0,0,0,0,337.2,411.1,-73.87333,-9999,9.34333,14.66333,15.36,15.06,14.35,10.39667,18.18,16.86,18.87,18.82,-9999,-9999,-9999,-9999,-9999,6.3,9.7,8.5,19.06,19.88,20.35,19.03,15.6,13.3,-9999,-9999,-9999,-9999,-9999,2.07967,260.66667
2.02207E+11,2.02207E+11,-9999,14.64995,-33.3403,-26.67013,-38.4333,1.76596,478.38068,12.1762,89.14143,-9999,-9999,17.22842,18.83667,-9999,47.42667,0,0,0,0,330.46667,404.83333,-74.38667,-9999,9.32,14.66,15.36,15.06,14.35,10.37667,18.16667,16.85667,18.87,18.82,-9999,-9999,-9999,-9999,-9999,6.3,9.8,8.5,18.21,19.22,19.99,18.99,15.65,13.32,-9999,-9999,-9999,-9999,-9999,2.273,275.6
2.02207E+11,2.02207E+11,-9999,13.66544,-32.14527,-27.62941,-38.50573,0.99972,469.81077,11.71962,89.13251,-9999,-9999,16.68126,16.56,-9999,54.92,0,0,0,0,325.73333,396.76667,-71.03333,-9999,9.3,14.65333,15.36,15.06667,14.35,10.35667,18.15667,16.85,18.87,18.82,-9999,-9999,-9999,-9999,-9999,6.4,9.8,8.6,17.47,18.62,19.65,18.92,15.68,13.31,-9999,-9999,-9999,-9999,-9999,2.36233,292
2.02207E+11,2.02207E+11,7.58,2.20508,-15.47556,-27.63065,-38.09778,0.16662,486.93046,11.8154,89.11945,-9999,-9999,15.70894,16.08667,-9999,56.35667,0,0,0,0,323.6,392.03333,-68.42,-9999,9.28333,14.65,15.36,15.07,14.35,10.34,18.13667,16.85,18.87,18.82,-9999,-9999,-9999,-9999,-9999,6.4,9.9,8.6,16.76,18.08,19.32,18.86,15.71,13.32,-9999,-9999,-9999,-9999,-9999,3.62967,299.7
2.02207E+11,2.02207E+11,5.59,1.50133,-11.67008,-27.63463,-37.45458,-0.13333,497.08706,11.67623,89.10582,-9999,-9999,14.68202,15.38,-9999,57.81,0,0,0,0,321.93333,388.5,-66.59,-9999,9.26667,14.64667,15.36,15.07,14.35,10.32333,18.12667,16.84,18.87,18.82333,-9999,-9999,-9999,-9999,-9999,6.4,9.9,8.6,16.17,17.59,19.01,18.77,15.73,13.3,-9999,-9999,-9999,-9999,-9999,3.22367,288.53333
2.02207E+11,2.02207E+11,1.59,-1.35277,-3.67163,-27.63845,-36.8451,-1.00005,509.6665,11.66646,89.09158,-9999,-9999,13.45304,14.23667,-9999,62.35667,0,0,0,0,319.33333,383.56667,-64.24,-9999,9.24667,14.64,15.35667,15.07667,14.35,10.30667,18.11333,16.84,18.87,18.82667,-9999,-9999,-9999,-9999,-9999,6.4,9.9,8.6,15.66,17.15,18.7,18.68,15.76,13.3,-9999,-9999,-9999,-9999,-9999,3.848,294.83333
2.02207E+11,2.02207E+11,-9999,-1.1315,-0.14891,-28.66642,-36.64071,-1.10007,-9999,11.54413,89.07387,-9999,-9999,12.45816,12.88,-9999,68.13,0,0,0,0,318.06667,379.23333,-61.16,-9999,9.23333,14.64,15.35667,15.08,14.34667,10.29333,18.10333,16.83667,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.4,10,8.6,15.18,16.74,18.41,18.57,15.79,13.3,-9999,-9999,-9999,-9999,-9999,3.063,299.1
2.02207E+11,2.02207E+11,-9999,0.38042,3.37698,-28.70376,-36.88219,-2.00026,-9999,11.20923,89.06029,-9999,-9999,12.00049,11.78,-9999,72.14667,0,0,0,0,316.3,375.03333,-58.72333,-9999,9.21667,14.63667,15.36,15.08,14.34333,10.27667,18.09,16.83,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.5,10,8.7,14.7,16.35,18.13,18.45,15.83,13.28,-9999,-9999,-9999,-9999,-9999,3.238,298.33333
2.02207E+11,2.02207E+11,0.4,-0.07026,-0.26421,-28.7052,-36.54251,-2.13372,-9999,10.92965,89.0384,-9999,-9999,11.50469,11.53667,-9999,72.89333,0,0,0,0,312.43333,371.46667,-59.05667,-9999,9.20667,14.63,15.35,15.08,14.34,10.26667,18.07333,16.83,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.5,10,8.7,14.25,15.96,17.85,18.33,15.85,13.28,-9999,-9999,-9999,-9999,-9999,1.88,306.76667
2.02207E+11,2.02207E+11,-9999,-1.68197,1.25276,-28.70668,-36.16873,-3.00069,503.47184,10.73326,89.03177,-9999,-9999,11.21719,10.93,-9999,73.22333,0,0,0,0,311.43333,368.73333,-57.26,-9999,9.19333,14.63,15.35,15.08667,14.34,10.25,18.06333,16.82333,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.5,10,8.7,13.81,15.59,17.58,18.2,15.87,13.28,-9999,-9999,-9999,-9999,-9999,1.83967,309.33333
2.02207E+11,2.02207E+11,-9999,-1.29702,1.54191,-28.70751,-35.58914,-3.00078,503.88626,10.6639,89.02506,-9999,-9999,10.78457,10.65333,-9999,73.41,0,0,0,0,310.93333,366.8,-55.85,-9999,9.18,14.62333,15.35,15.09,14.34,10.24,18.05333,16.82,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.5,10.1,8.7,13.43,15.25,17.3,18.07,15.89,13.27,-9999,-9999,-9999,-9999,-9999,1.74767,307.16667
2.02207E+11,2.02207E+11,-9999,0.36929,-4.63906,-28.71052,-35.21713,-3.4346,527.87559,10.62985,89.00824,-9999,-9999,10.45898,10.21333,-9999,74.35,0,0,0,0,309.46667,364.53333,-55.04333,-9999,9.16667,14.62,15.35,15.09,14.34,10.22333,18.04,16.81333,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.5,10.1,8.7,13.1,14.94,17.05,17.94,15.9,13.28,-9999,-9999,-9999,-9999,-9999,2.615,302.83333
2.02207E+11,2.02207E+11,2.85,0.26828,-2.98774,-28.71157,-34.33027,-4.0016,551.1851,10.55596,88.99054,-9999,-9999,9.86666,9.87,-9999,75.71667,0,0,0,0,308.66667,362.63333,-53.93667,-9999,9.15333,14.62,15.35,15.09,14.34,10.21667,18.02667,16.81,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.5,10.1,8.7,12.78,14.65,16.8,17.8,15.92,13.28,-9999,-9999,-9999,-9999,-9999,1.77033,285.56667
2.02207E+11,2.02207E+11,-9999,-2.32928,-0.83815,-28.71158,-34.09117,-4.0016,533.25642,10.39603,88.97745,-9999,-9999,9.41434,9.07,-9999,79.60333,0,0,0,0,307.5,360,-52.46667,-9999,9.14333,14.62,15.35,15.09,14.34,10.20333,18.01667,16.81,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.5,10.1,8.7,12.5,14.37,16.56,17.66,15.93,13.28,-9999,-9999,-9999,-9999,-9999,2.92433,284.6
2.02207E+11,2.02207E+11,-9999,-0.72906,3.4168,-28.71158,-33.88621,-4.0016,531.69772,10.34123,88.97581,-9999,-9999,9.45608,8.67667,-9999,80.93,0,0,0,0,305.33333,357.53333,-52.18333,-9999,9.13333,14.61667,15.35,15.09,14.34,10.19333,18.00667,16.80333,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.5,10.1,8.8,12.21,14.11,16.34,17.52,15.94,13.28,-9999,-9999,-9999,-9999,-9999,3.16567,303.8
2.02207E+11,2.02207E+11,-9999,0.04632,-1.62243,-28.71158,-33.57877,-4.53515,535.14132,10.31496,88.98188,-9999,-9999,9.24666,8.74667,-9999,80,0,0,0,0,304.76667,357.2,-52.45667,-9999,9.12667,14.61,15.35,15.09,14.34,10.18,18,16.79333,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.6,10.1,8.8,11.93,13.84,16.11,17.38,15.94,13.28,-9999,-9999,-9999,-9999,-9999,2.099,279.23333
2.02207E+11,2.02207E+11,-9999,4.83627,0.74773,-27.40006,-31.08513,-5.00201,514.31457,10.40024,88.98351,-9999,-9999,9.91171,8.42333,-9999,80.93333,0,13.558,0,0,304.5,356.23333,-51.71333,-9999,9.11333,14.61,15.35,15.09,14.34,10.17,17.98,16.79,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.6,10.1,8.8,11.74,13.62,15.9,17.24,15.94,13.29,-9999,-9999,-9999,-9999,-9999,2.20633,285.5
2.02207E+11,2.02207E+11,1.35,10.96618,11.07425,-25.02515,-25.96121,-5.00201,531.31899,11.15928,88.97994,-9999,-9999,11.69512,8.36667,-9999,80.58,0,73.69667,32.79,10.10633,304.63333,358.3,-31,-9999,9.1,14.61,15.35,15.09,14.34,10.16,17.97333,16.79,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.5,10.1,8.8,11.81,13.52,15.7,17.1,15.93,13.29,-9999,-9999,-9999,-9999,-9999,1.79033,303.63333
2.02207E+11,2.02207E+11,-9999,53.55765,70.05375,-20.0981,-12.87813,-5.00201,492.69723,12.39645,88.95068,-9999,-9999,14.48404,9.65,-9999,76.80667,0,207.6,100.52333,25.28667,308.93333,367.2,16.97133,-9999,9.09333,14.61,15.35,15.09,14.34,10.15333,17.96667,16.78333,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.5,10.1,8.8,12.32,13.63,15.53,16.94,15.89,13.26,-9999,-9999,-9999,-9999,-9999,1.69967,296.6
2.02207E+11,2.02207E+11,-9999,56.03752,0.6288,-11.73277,-0.37584,-4.13495,462.33388,-9999,88.91982,-9999,-9999,17.58657,12.08667,-9999,70.69667,0,379.56667,180.7,34.55,313.43333,382.76667,76.85,-9999,9.08333,14.61,15.34,15.09,14.34,10.15,17.96,16.78,18.87,18.83,-9999,-9999,-9999,-9999,-9999,6.3,9.9,8.7,13.33,14.02,15.46,16.8,15.87,13.26,-9999,-9999,-9999,-9999,-9999,1.37467,298.86667
2.02207E+11,2.02207E+11,-8.41,83.40809,102.41498,15.41653,5.6349,-3.50086,435.39202,12.30636,88.89264,-9999,-9999,20.68548,15.66,-9999,59.12,0,561.46667,268.26667,40.40333,321.46667,405.26667,144.03333,-9999,9.07333,14.60333,15.34,15.08667,14.34,10.15,17.95,16.78,18.87,18.82667,-9999,-9999,-9999,-9999,-9999,6.1,9.5,8.7,16.7,15.44,15.58,16.67,15.84,13.26,-9999,-9999,-9999,-9999,-9999,0.84033,321.7
2.02207E+11,2.02207E+11,-9999,107.27219,158.78032,30.22528,27.148,-2.26683,420.35735,11.23453,88.86925,-9999,-9999,22.88729,18.65333,-9999,48.20667,0,748.6,359.63333,43.29667,330.8,425.73333,221.4,-9999,9.06333,14.59667,15.33333,15.07667,14.33,10.15333,17.94333,16.77333,18.86333,18.82,-9999,-9999,-9999,-9999,-9999,6.1,9.2,8.5,21.03,17.71,15.96,16.55,15.82,13.28,-9999,-9999,-9999,-9999,-9999,1.308,334.8
2.02207E+11,2.02207E+11,-2.37,155.51877,172.33712,48.56834,-1.22902,0.26654,413.53708,11.02103,88.84378,-9999,-9999,24.09076,20.68,-9999,39.14,0,935,449.96667,48.23333,339.3,442.76667,298.3,-9999,9.05667,14.58333,15.32,15.06333,14.33,10.17,17.93,16.76667,18.86,18.82,-9999,-9999,-9999,-9999,-9999,6.1,9.1,8.4,23.5,19.35,16.49,16.49,15.83,13.3,-9999,-9999,-9999,-9999,-9999,2.48567,82.95
2.02207E+11,2.02207E+11,-5.42,146.02222,123.48435,59.64825,5.7345,4.66509,413.57257,11.28116,88.81426,-9999,-9999,25.45879,21.85,-9999,33.52,0,1117,538.53333,57.19,345.9,457.06667,370.13333,-9999,9.04667,14.57333,15.31,15.05333,14.32,10.17,17.91333,16.75333,18.85667,18.81,-9999,-9999,-9999,-9999,-9999,6.1,9,8.3,23.35,19.8,16.93,16.47,15.83,13.3,-9999,-9999,-9999,-9999,-9999,2.69433,117.03333
2.02207E+11,2.02207E+11,-4.76,139.51047,168.79354,70.2644,54.43558,6.93007,409.8165,10.87186,88.78195,-9999,-9999,26.45944,23.24333,-9999,31.87,0,1278.66667,619.43333,63.41,353.66667,472.26667,437.43333,-9999,9.04,14.55667,15.29,15.03667,14.32,10.18,17.89667,16.74333,18.84667,18.8,-9999,-9999,-9999,-9999,-9999,6,8.9,8.2,22.66,19.88,17.23,16.47,15.79,13.3,-9999,-9999,-9999,-9999,-9999,2.552,133.03333
2.02207E+11,2.02207E+11,-3.1,109.10593,126.11767,83.92233,124.8288,7.36215,406.18955,10.41807,88.74753,-9999,-9999,27.15646,24.25667,-9999,29.45,0,1438.33333,697.6,69.87667,359.23333,486.2,500.73333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.9,8.8,8.2,22.11,19.73,17.36,16.42,15.7,13.26,-9999,-9999,-9999,-9999,-9999,3.79,170.33333
2.02207E+11,2.02207E+11,-4.78,172.77472,250.09962,97.95058,111.4179,6.36087,405.36548,10.71885,88.72615,-9999,-9999,28.78804,25.01333,-9999,26.96,0,1577,766.53333,76.52,364.6,499.26667,555.36667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.7,8.8,8.2,22.31,19.88,17.44,16.34,15.51,13.08,-9999,-9999,-9999,-9999,-9999,6.364,151.3
2.02207E+11,2.02207E+11,-5.26,183.1118,260.09925,108.6417,114.9972,5.99256,405.21141,10.92301,88.6982,-9999,-9999,29.89903,26.33,-9999,25.36333,0,1687.33333,818,80.67667,372.36667,512.53333,597.43333,9.863,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.6,8.7,8.2,23.42,20.39,17.7,16.46,15.53,13.13,-9999,-9999,-9999,-9999,-9999,3.65533,190.1
2.02207E+11,2.02207E+11,-2.74,182.54446,252.1759,112.5725,103.8487,5.99081,404.60467,11.2659,88.65873,-9999,-9999,31.23385,26.91333,-9999,24.58333,0,1716.66667,828.66667,80.39667,377.63333,519.96667,605.96667,9.699,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.6,8.7,8.2,25.05,21.39,18.08,16.57,15.56,13.18,-9999,-9999,-9999,-9999,-9999,3.43767,82.44667
2.02207E+11,2.02207E+11,-3.5,240.0302,347.07748,119.3427,115.7258,6.92142,404.72966,11.61821,88.61748,-9999,-9999,32.39528,28.11333,-9999,23.88667,0,1860.66667,901.33333,87.16667,385,532.93333,665.96667,9.671,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.6,8.8,8.2,25,21.64,18.34,16.66,15.56,13.19,-9999,-9999,-9999,-9999,-9999,4.15667,63.44333
2.02207E+11,2.02207E+11,-3.84,204.10371,275.65883,122.8694,104.7068,7.08718,405.26171,11.06003,88.58796,-9999,-9999,33.157,29.1,-9999,23.66,0,1949,947,93.4,392.76667,544.26667,701.96667,9.861,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.5,8.9,8.2,26.44,22.39,18.68,16.74,15.55,13.22,-9999,-9999,-9999,-9999,-9999,6.073,223.51667
